<<<<<<< HEAD
InvoiceNo,StockCode,Description,Quantity,UnitPrice,CustomerID,Country,Month,Day,Year,Hour,Revenue,Discount,ProductCategory,Region,Weekday,ReturnFlag,OrderType,PaymentMode,CalculatedRevenue
102311,1607,Laptop,1,4163,25426,Uk,4,7,2025,7,1558,0,Electronics,West,Monday,0,Store,Cash,4163
102312,5589,Keyboard,8,3248,33779,India,4,7,2025,8,6974,10,Electronics,South,Monday,0,Store,Cash,25974
102313,1475,Keyboard,9,1344,33693,Uk,4,7,2025,9,8193,0,Accessories,North,Monday,0,Store,Cash,12096
102314,3040,Keyboard,2,511,49642,Germany,4,7,2025,10,1839,15,Electronics,East,Monday,0,Store,Upi,1007
102315,1004,Laptop,8,4446,93069,Usa,4,7,2025,11,9029,15,Electronics,East,Monday,0,Online,Upi,35553
102316,1781,Mouse,5,1729,51618,India,4,7,2025,12,9452,10,Accessories,South,Monday,0,Online,Cash,8635
102317,4926,Laptop,2,4549,99799,India,4,7,2025,13,9185,10,Accessories,South,Monday,0,Online,Card,9088
102318,8655,Mouse,3,3852,32643,Usa,4,7,2025,14,10901,10,Electronics,East,Monday,0,Online,Cash,11546
102319,7970,Phone,3,4803,31830,India,4,7,2025,15,4237,0,Electronics,West,Monday,0,Store,Upi,14409
102320,1889,Laptop,7,3333,19096,Uk,4,7,2025,16,5155,15,Electronics,East,Monday,0,Store,Card,23316
102321,1313,Monitor,2,986,29085,Germany,4,7,2025,17,10224,15,Electronics,West,Monday,0,Store,Cash,1957
102322,4042,Laptop,2,273,38054,Germany,4,7,2025,18,13058,10,Electronics,East,Monday,0,Online,Upi,536
102323,6869,Keyboard,7,1304,44546,Germany,4,7,2025,19,8150,15,Accessories,East,Monday,0,Store,Cash,9113
102324,7719,Phone,3,2252,74223,Uk,4,7,2025,20,9410,5,Electronics,South,Monday,0,Store,Upi,6751
102325,8407,Mouse,3,3156,50126,India,4,7,2025,21,19795,15,Electronics,North,Monday,0,Store,Upi,9453
102326,4079,Laptop,8,4489,71760,Uk,4,7,2025,22,13095,0,Electronics,South,Monday,0,Online,Upi,35912
102327,2511,Keyboard,9,790,18032,Usa,4,7,2025,23,1384,10,Accessories,South,Monday,0,Store,Upi,7100
102328,1237,Mouse,5,3211,95225,Germany,4,8,2025,0,7532,5,Electronics,East,Tuesday,0,Online,Card,16050
102329,2321,Phone,8,519,23293,Uk,4,8,2025,1,1550,15,Electronics,North,Tuesday,0,Store,Cash,4137
102330,1586,Phone,8,2459,13011,Usa,4,8,2025,2,17566,10,Accessories,East,Tuesday,0,Store,Upi,19662
102331,8746,Monitor,6,461,48234,Usa,4,8,2025,3,16578,0,Accessories,East,Tuesday,0,Store,Card,2766
102332,3415,Monitor,8,1932,68615,Uk,4,8,2025,4,9582,5,Accessories,East,Tuesday,0,Online,Upi,15451
102333,8407,Monitor,1,3070,31187,Usa,4,8,2025,5,5687,15,Accessories,West,Tuesday,0,Online,Card,3055
102334,5977,Monitor,1,3720,24671,Usa,4,8,2025,6,14521,15,Accessories,North,Tuesday,0,Online,Card,3705
102335,5849,Keyboard,8,4042,86043,Uk,4,8,2025,7,4083,5,Accessories,South,Tuesday,0,Online,Upi,32331
102336,5092,Phone,2,2670,84214,India,4,8,2025,8,15518,5,Accessories,South,Tuesday,0,Store,Upi,5335
102337,8371,Mouse,7,1368,77638,Usa,4,8,2025,9,17552,0,Accessories,East,Tuesday,0,Store,Upi,9576
102338,1390,Laptop,4,4573,29860,Germany,4,8,2025,10,4005,0,Electronics,East,Tuesday,0,Online,Upi,18292
102339,1834,Monitor,8,4674,58269,Uk,4,8,2025,11,10888,0,Electronics,West,Tuesday,0,Store,Card,37392
102340,4810,Monitor,6,4841,72057,Uk,4,8,2025,12,3514,5,Electronics,East,Tuesday,0,Online,Upi,29041
102341,4549,Phone,1,3980,48936,Germany,4,8,2025,13,12507,0,Accessories,West,Tuesday,0,Online,Upi,3980
102342,5909,Mouse,4,3911,26107,Usa,4,8,2025,14,13659,0,Accessories,North,Tuesday,0,Store,Cash,15644
102343,7639,Keyboard,7,479,84788,Uk,4,8,2025,15,655,15,Accessories,North,Tuesday,0,Online,Upi,3338
102344,6287,Keyboard,9,2905,94457,Uk,4,8,2025,16,18923,15,Accessories,East,Tuesday,0,Online,Upi,26130
102345,3316,Mouse,8,2095,24939,Usa,4,8,2025,17,5584,15,Accessories,North,Tuesday,0,Online,Card,16745
102346,3945,Monitor,9,1368,73277,Germany,4,8,2025,18,9538,15,Electronics,South,Tuesday,1,Online,Cash,12297
102347,7770,Keyboard,9,433,89864,Usa,4,8,2025,19,5554,0,Electronics,North,Tuesday,0,Store,Upi,3897
102348,2813,Monitor,9,1145,58710,India,4,8,2025,20,18152,0,Accessories,North,Tuesday,0,Online,Card,10305
102349,5537,Keyboard,6,4584,14416,Uk,4,8,2025,21,15337,15,Electronics,South,Tuesday,0,Store,Cash,27489
102350,5848,Mouse,4,4552,72148,India,4,8,2025,22,19800,0,Electronics,West,Tuesday,1,Store,Cash,18208
102351,7751,Phone,5,3739,93104,India,4,8,2025,23,8018,15,Electronics,North,Tuesday,0,Store,Card,18680
102352,7428,Keyboard,8,597,33536,India,4,9,2025,0,11469,0,Accessories,West,Wednesday,0,Online,Cash,4776
102353,5181,Monitor,4,3464,22492,Usa,4,9,2025,1,11759,0,Electronics,East,Wednesday,1,Store,Upi,13856
102354,3782,Keyboard,8,721,32725,Germany,4,9,2025,2,4985,15,Electronics,West,Wednesday,0,Online,Cash,5753
102355,4310,Mouse,7,3445,83088,Germany,4,9,2025,3,18672,10,Electronics,East,Wednesday,0,Store,Upi,24105
102356,4703,Phone,2,265,60146,Germany,4,9,2025,4,17352,0,Electronics,North,Wednesday,0,Online,Upi,530
102357,2972,Mouse,9,1497,11624,Uk,4,9,2025,5,19701,0,Electronics,South,Wednesday,0,Online,Card,13473
102358,6628,Phone,8,700,62891,Usa,4,9,2025,6,9415,15,Electronics,West,Wednesday,1,Store,Cash,5585
102359,2875,Keyboard,6,4674,83356,Uk,4,9,2025,7,2982,5,Electronics,East,Wednesday,0,Online,Card,28039
102360,6837,Laptop,2,2886,26671,India,4,9,2025,8,3597,15,Accessories,South,Wednesday,0,Online,Upi,5757
102361,7762,Laptop,3,4621,62565,Uk,4,9,2025,9,11339,10,Electronics,East,Wednesday,0,Store,Cash,13853
102362,9655,Phone,8,199,30597,India,4,9,2025,10,16459,15,Electronics,South,Wednesday,0,Store,Card,1577
102363,2070,Keyboard,1,3723,11713,India,4,9,2025,11,14133,15,Electronics,North,Wednesday,0,Store,Cash,3708
102364,7836,Mouse,5,2451,46059,India,4,9,2025,12,14784,10,Electronics,West,Wednesday,0,Store,Card,12245
102365,1773,Phone,6,2397,79678,Uk,4,9,2025,13,15750,0,Accessories,North,Wednesday,0,Online,Card,14382
102366,4034,Monitor,3,4378,70207,Usa,4,9,2025,14,16934,15,Accessories,West,Wednesday,0,Store,Upi,13119
102367,2586,Monitor,8,330,19140,India,4,9,2025,15,18442,5,Accessories,North,Wednesday,0,Store,Card,2635
102368,2460,Monitor,5,4726,26730,Usa,4,9,2025,16,7579,5,Accessories,East,Wednesday,0,Online,Upi,23625
102369,2577,Laptop,1,238,58590,Germany,4,9,2025,17,14702,10,Electronics,South,Wednesday,0,Store,Upi,228
102370,1395,Laptop,3,1877,38865,Germany,4,9,2025,18,5931,5,Accessories,West,Wednesday,0,Store,Cash,5626
102371,8407,Monitor,4,776,39880,India,4,9,2025,19,13953,10,Electronics,East,Wednesday,0,Online,Upi,3094
102372,1550,Laptop,3,2663,49243,India,4,9,2025,20,1580,5,Electronics,East,Wednesday,0,Online,Upi,7984
102373,4586,Monitor,9,3019,78324,Uk,4,9,2025,21,1554,15,Electronics,South,Wednesday,0,Online,Upi,27156
102374,7291,Laptop,4,3246,61817,Germany,4,9,2025,22,4395,0,Accessories,West,Wednesday,0,Store,Card,12984
102375,9912,Mouse,5,4010,86789,India,4,9,2025,23,11123,5,Accessories,North,Wednesday,0,Online,Card,20045
102376,8682,Monitor,5,3779,19195,Uk,4,10,2025,0,18256,15,Accessories,East,Thursday,0,Store,Cash,18880
102377,2234,Monitor,2,4747,51784,Germany,4,10,2025,1,12175,15,Accessories,South,Thursday,0,Online,Upi,9479
102378,9888,Monitor,6,2303,59534,Germany,4,10,2025,2,11445,15,Accessories,South,Thursday,0,Online,Upi,13803
102379,6881,Monitor,4,959,78213,Usa,4,10,2025,3,14081,10,Electronics,North,Thursday,0,Online,Card,3826
102380,2615,Laptop,1,862,56379,Germany,4,10,2025,4,17783,10,Electronics,East,Thursday,0,Store,Upi,852
102381,5038,Phone,4,1450,92495,Germany,4,10,2025,5,11875,0,Electronics,East,Thursday,0,Online,Upi,5800
102382,9260,Mouse,6,3054,85401,Uk,4,10,2025,6,14888,5,Accessories,East,Thursday,0,Online,Card,18319
102383,4535,Laptop,2,365,72027,Usa,4,10,2025,7,8484,10,Electronics,East,Thursday,1,Store,Cash,720
102384,2652,Phone,8,4778,45776,Uk,4,10,2025,8,19904,5,Electronics,North,Thursday,0,Store,Upi,38219
102385,8874,Laptop,6,4946,38978,Germany,4,10,2025,9,10005,5,Electronics,East,Thursday,0,Store,Upi,29671
102386,9575,Keyboard,3,907,58013,Germany,4,10,2025,10,17913,10,Electronics,South,Thursday,0,Online,Cash,2711
102387,9779,Keyboard,6,3926,51697,India,4,10,2025,11,19362,10,Electronics,East,Thursday,0,Store,Card,23546
102388,9600,Monitor,3,3021,12636,India,4,10,2025,12,17712,5,Accessories,East,Thursday,0,Store,Upi,9058
102389,8854,Laptop,6,2455,30699,Usa,4,10,2025,13,6917,5,Accessories,South,Thursday,0,Store,Cash,14725
102390,5089,Laptop,2,3699,85168,Uk,4,10,2025,14,7780,0,Electronics,North,Thursday,0,Store,Card,7398
102391,2730,Keyboard,6,2920,51256,Germany,4,10,2025,15,15796,5,Electronics,North,Thursday,0,Store,Cash,17515
102392,6553,Keyboard,1,1686,95474,Usa,4,10,2025,16,18610,5,Accessories,South,Thursday,0,Store,Card,1681
102393,2986,Monitor,1,2854,32129,Usa,4,10,2025,17,12345,15,Electronics,East,Thursday,0,Online,Cash,2839
102394,5257,Monitor,3,765,97099,Uk,4,10,2025,18,15657,5,Electronics,North,Thursday,0,Online,Card,2290
102395,6904,Laptop,2,1346,82651,Germany,4,10,2025,19,9154,15,Accessories,East,Thursday,0,Online,Card,2677
102396,9518,Phone,5,4867,42266,Uk,4,10,2025,20,17212,10,Electronics,North,Thursday,0,Online,Upi,24325
102397,3601,Keyboard,2,1008,64891,Usa,4,10,2025,21,8579,5,Accessories,West,Thursday,1,Store,Upi,2011
102398,3266,Phone,3,3031,98954,Uk,4,10,2025,22,12627,5,Accessories,East,Thursday,0,Store,Upi,9088
102399,7611,Phone,1,1555,66991,Germany,4,10,2025,23,10975,15,Electronics,East,Thursday,0,Store,Card,1540
102400,1058,Laptop,8,2377,93852,Uk,4,11,2025,0,16808,15,Accessories,North,Friday,0,Store,Upi,19001
102401,6097,Keyboard,7,1311,19923,Usa,4,11,2025,1,16095,15,Accessories,East,Friday,0,Online,Card,9162
102402,7712,Keyboard,2,2887,24720,Germany,4,11,2025,2,16865,15,Accessories,East,Friday,0,Store,Card,5759
102403,5957,Keyboard,2,2831,10131,India,4,11,2025,3,2881,0,Electronics,West,Friday,0,Store,Card,5662
102404,4455,Mouse,8,3126,39275,Uk,4,11,2025,4,5288,15,Accessories,East,Friday,0,Online,Upi,24993
102405,8456,Keyboard,7,1610,81026,Uk,4,11,2025,5,18257,10,Electronics,West,Friday,0,Store,Card,11260
102406,4338,Keyboard,8,2936,96752,Usa,4,11,2025,6,3040,10,Electronics,South,Friday,0,Online,Cash,23478
102407,7394,Laptop,2,3671,58807,India,4,11,2025,7,15595,5,Electronics,West,Friday,0,Online,Upi,7337
102408,5176,Mouse,4,3627,48034,Usa,4,11,2025,8,12869,10,Accessories,East,Friday,1,Store,Cash,14498
102409,1239,Laptop,2,2882,93838,Usa,4,11,2025,9,7306,15,Electronics,North,Friday,0,Online,Upi,5749
102410,5774,Phone,4,1565,62946,Uk,4,11,2025,10,1239,10,Electronics,West,Friday,0,Store,Cash,6250
102411,1445,Monitor,2,2708,58350,India,4,11,2025,11,698,0,Electronics,North,Friday,0,Store,Card,5416
102412,9377,Mouse,1,2731,17642,India,4,11,2025,12,17899,15,Electronics,North,Friday,0,Store,Cash,2716
102413,6413,Mouse,5,4761,29320,Germany,4,11,2025,13,2551,15,Accessories,East,Friday,0,Store,Cash,23790
102414,4347,Laptop,9,1947,72794,India,4,11,2025,14,15025,10,Accessories,South,Friday,0,Online,Cash,17513
102415,5375,Mouse,6,1679,72862,Uk,4,11,2025,15,3315,0,Accessories,South,Friday,0,Online,Cash,10074
102416,6571,Phone,7,3774,54630,Usa,4,11,2025,16,8240,5,Accessories,South,Friday,0,Online,Upi,26413
102417,3341,Laptop,8,3212,73087,Germany,4,11,2025,17,2519,5,Electronics,South,Friday,0,Store,Upi,25691
102418,3595,Laptop,9,2192,72214,Uk,4,11,2025,18,12921,15,Accessories,West,Friday,0,Online,Cash,19713
102419,4767,Phone,2,100,15897,Usa,4,11,2025,19,2504,15,Electronics,East,Friday,0,Online,Cash,185
102420,3326,Keyboard,3,3554,85144,Usa,4,11,2025,20,12712,0,Accessories,West,Friday,0,Store,Upi,10662
102421,7820,Laptop,6,3710,72427,Uk,4,11,2025,21,19222,0,Electronics,East,Friday,0,Store,Card,22260
102422,1934,Keyboard,8,4658,29745,India,4,11,2025,22,14967,0,Electronics,East,Friday,0,Store,Card,37264
102423,8438,Monitor,7,2562,29127,India,4,11,2025,23,13339,15,Electronics,East,Friday,0,Store,Cash,17919
102424,4136,Mouse,7,2624,96223,Usa,4,12,2025,0,18169,15,Electronics,West,Saturday,0,Store,Cash,18353
102425,6050,Mouse,3,1121,32906,Usa,4,12,2025,1,16502,0,Accessories,North,Saturday,0,Online,Cash,3363
102426,2419,Monitor,4,2352,12911,Usa,4,12,2025,2,14792,15,Accessories,West,Saturday,1,Store,Cash,9393
102427,4467,Keyboard,1,107,12827,Germany,4,12,2025,3,11474,10,Electronics,South,Saturday,0,Online,Card,97
102428,7790,Phone,3,2553,30545,India,4,12,2025,4,8105,5,Electronics,South,Saturday,0,Store,Cash,7654
102429,3436,Mouse,2,3564,66462,Uk,4,12,2025,5,12579,10,Accessories,East,Saturday,0,Store,Cash,7118
102430,2190,Mouse,9,3950,51064,Uk,4,12,2025,6,2578,0,Electronics,West,Saturday,0,Store,Card,35550
102431,5696,Laptop,1,3347,75854,India,4,12,2025,7,17679,0,Accessories,South,Saturday,0,Online,Card,3347
102432,2462,Monitor,4,4046,30885,Germany,4,12,2025,8,17759,5,Accessories,South,Saturday,0,Store,Card,16179
102433,3832,Keyboard,8,3360,30744,Germany,4,12,2025,9,5608,10,Accessories,North,Saturday,0,Online,Cash,26870
102434,5053,Mouse,9,3921,46379,Germany,4,12,2025,10,15262,15,Accessories,West,Saturday,0,Store,Cash,35274
102435,6076,Monitor,4,2243,81327,Usa,4,12,2025,11,14043,10,Electronics,East,Saturday,0,Store,Upi,8962
102436,6753,Mouse,5,3050,55264,Germany,4,12,2025,12,17151,5,Accessories,South,Saturday,1,Store,Card,15245
102437,7089,Laptop,5,3232,78582,Usa,4,12,2025,13,18036,10,Electronics,West,Saturday,0,Store,Cash,16150
102438,8597,Keyboard,8,2905,18434,India,4,12,2025,14,15000,0,Accessories,North,Saturday,0,Online,Upi,23240
102439,1594,Keyboard,7,2899,46878,Usa,4,12,2025,15,18757,10,Electronics,North,Saturday,0,Store,Cash,20283
102440,4260,Keyboard,5,3931,49366,Uk,4,12,2025,16,6839,15,Electronics,South,Saturday,0,Store,Cash,19640
102441,1009,Keyboard,4,1270,16140,Uk,4,12,2025,17,9158,5,Accessories,South,Saturday,0,Online,Upi,5075
102442,1084,Phone,4,1652,38277,Germany,4,12,2025,18,3405,10,Accessories,South,Saturday,0,Store,Upi,6598
102443,2910,Mouse,6,2641,35216,India,4,12,2025,19,17205,5,Accessories,North,Saturday,0,Store,Card,15841
102444,6382,Mouse,8,3262,51002,India,4,12,2025,20,5909,15,Electronics,West,Saturday,0,Store,Cash,26081
102445,9049,Keyboard,1,2621,24888,Germany,4,12,2025,21,10325,0,Accessories,South,Saturday,0,Online,Upi,2621
102446,7961,Laptop,7,1077,34265,Germany,4,12,2025,22,3673,0,Electronics,West,Saturday,0,Online,Cash,7539
102447,6815,Laptop,5,4135,96292,India,4,12,2025,23,5528,15,Electronics,East,Saturday,0,Online,Card,20660
102448,8002,Keyboard,2,2774,22871,India,4,13,2025,0,13663,10,Accessories,West,Sunday,0,Online,Upi,5538
102449,2547,Keyboard,1,2224,83596,Uk,4,13,2025,1,5393,5,Electronics,South,Sunday,1,Store,Cash,2219
102450,8557,Monitor,4,4402,58857,Uk,4,13,2025,2,10552,15,Electronics,East,Sunday,0,Online,Card,17593
102451,9011,Laptop,3,2236,17053,India,4,13,2025,3,9309,5,Accessories,South,Sunday,0,Store,Card,6703
102452,1855,Phone,1,891,46075,Usa,4,13,2025,4,12487,5,Accessories,South,Sunday,0,Store,Upi,886
102453,5229,Keyboard,3,4923,56210,Usa,4,13,2025,5,5528,0,Electronics,West,Sunday,0,Online,Cash,14769
102454,8469,Laptop,8,1974,34951,Usa,4,13,2025,6,9953,10,Electronics,West,Sunday,0,Online,Card,15782
102455,5284,Mouse,7,4482,34019,India,4,13,2025,7,1084,15,Accessories,South,Sunday,0,Online,Cash,31359
102456,8563,Mouse,2,2632,74093,Germany,4,13,2025,8,10606,15,Accessories,North,Sunday,0,Online,Cash,5249
102457,9418,Keyboard,7,1287,12890,India,4,13,2025,9,2558,10,Accessories,East,Sunday,0,Online,Cash,8999
102458,5271,Keyboard,5,1945,93539,India,4,13,2025,10,14702,0,Accessories,West,Sunday,0,Store,Cash,9725
102459,1535,Keyboard,7,4560,39006,Usa,4,13,2025,11,17059,0,Electronics,West,Sunday,0,Online,Cash,31920
102460,4060,Keyboard,3,4728,44348,Usa,4,13,2025,12,8329,5,Electronics,South,Sunday,0,Online,Card,14179
102461,2936,Phone,1,776,21482,India,4,13,2025,13,17708,15,Accessories,East,Sunday,0,Store,Upi,761
102462,5266,Phone,3,4936,89283,Germany,4,13,2025,14,8151,10,Accessories,West,Sunday,0,Online,Upi,14798
102463,6271,Keyboard,9,4281,30045,India,4,13,2025,15,17524,15,Electronics,North,Sunday,0,Store,Upi,38514
102464,5174,Phone,6,3273,82334,Usa,4,13,2025,16,10635,15,Accessories,South,Sunday,1,Online,Card,19623
102465,2759,Phone,1,998,39388,Uk,4,13,2025,17,11297,15,Accessories,North,Sunday,0,Online,Upi,983
102466,3710,Phone,9,2974,12850,Germany,4,13,2025,18,8467,5,Electronics,East,Sunday,1,Store,Cash,26761
102467,7115,Mouse,8,2185,46799,Usa,4,13,2025,19,18736,10,Accessories,West,Sunday,0,Online,Card,17470
102468,1242,Keyboard,5,709,57095,India,4,13,2025,20,14273,0,Electronics,South,Sunday,0,Online,Cash,3545
102469,2926,Mouse,7,4921,52159,Germany,4,13,2025,21,10232,5,Electronics,West,Sunday,0,Store,Upi,34442
102470,9030,Laptop,2,3056,98836,Uk,4,13,2025,22,16015,5,Accessories,East,Sunday,0,Online,Upi,6107
102471,1892,Laptop,6,575,56817,Germany,4,13,2025,23,9519,0,Accessories,South,Sunday,0,Online,Card,3450
102472,4732,Monitor,9,1774,80111,Uk,4,14,2025,0,17588,0,Electronics,West,Monday,0,Store,Upi,15966
102473,2862,Keyboard,4,4214,43299,India,4,14,2025,1,9750,5,Electronics,East,Monday,0,Online,Cash,16851
102474,1941,Phone,1,2266,23037,Uk,4,14,2025,2,16294,0,Accessories,East,Monday,0,Online,Card,2266
102475,4804,Monitor,7,2524,54850,Uk,4,14,2025,3,5455,10,Electronics,North,Monday,0,Online,Cash,17658
102476,5692,Laptop,7,798,60392,India,4,14,2025,4,11543,5,Accessories,East,Monday,0,Store,Cash,5581
102477,2585,Phone,7,643,47606,Germany,4,14,2025,5,12463,0,Electronics,North,Monday,0,Store,Card,4501
102478,1700,Keyboard,6,4891,78992,Germany,4,14,2025,6,10784,0,Accessories,South,Monday,0,Store,Card,29346
102479,2212,Keyboard,2,4767,96798,Uk,4,14,2025,7,9254,5,Electronics,West,Monday,0,Store,Upi,9529
102480,6863,Phone,2,567,17271,Germany,4,14,2025,8,525,0,Accessories,West,Monday,0,Store,Card,1134
102481,8741,Monitor,8,2791,16087,Germany,4,14,2025,9,19505,10,Electronics,South,Monday,1,Online,Upi,22318
102482,2622,Laptop,8,3437,34649,India,4,14,2025,10,4709,15,Accessories,South,Monday,0,Online,Cash,27481
102483,3883,Laptop,1,4415,62735,Usa,4,14,2025,11,3853,10,Accessories,North,Monday,0,Online,Upi,4405
102484,4093,Keyboard,6,2842,13824,Uk,4,14,2025,12,16318,0,Electronics,North,Monday,0,Online,Cash,17052
102485,4246,Laptop,5,4358,27428,Uk,4,14,2025,13,1995,0,Electronics,East,Monday,0,Store,Upi,21790
102486,3198,Laptop,4,692,46810,Germany,4,14,2025,14,15386,15,Accessories,West,Monday,0,Store,Card,2753
102487,1497,Monitor,6,171,43789,Uk,4,14,2025,15,7347,15,Accessories,West,Monday,0,Store,Cash,1011
102488,5725,Laptop,9,2377,86179,India,4,14,2025,16,14543,5,Accessories,South,Monday,0,Store,Card,21388
102489,4215,Laptop,8,1397,59181,Germany,4,14,2025,17,4703,5,Electronics,West,Monday,0,Store,Cash,11171
102490,4079,Keyboard,2,3800,88504,Germany,4,14,2025,18,14204,5,Electronics,South,Monday,0,Online,Cash,7595
102491,3382,Laptop,5,1750,78382,Germany,4,14,2025,19,19842,10,Accessories,East,Monday,1,Online,Cash,8740
102492,9363,Mouse,9,2094,47267,Uk,4,14,2025,20,10333,0,Accessories,South,Monday,0,Online,Cash,18846
102493,6493,Phone,3,2720,97994,Germany,4,14,2025,21,11392,15,Accessories,West,Monday,0,Online,Cash,8145
102494,4767,Monitor,8,4811,85933,Uk,4,14,2025,22,12451,5,Electronics,South,Monday,0,Online,Card,38483
102495,2848,Phone,5,452,54425,Uk,4,14,2025,23,7514,0,Accessories,West,Monday,1,Store,Upi,2260
102496,8209,Mouse,5,2807,86549,Usa,4,15,2025,0,11243,5,Accessories,North,Tuesday,0,Store,Card,14030
102497,8994,Monitor,3,2005,33127,India,4,15,2025,1,13033,15,Accessories,West,Tuesday,0,Store,Card,6000
102498,1290,Mouse,9,276,28738,Usa,4,15,2025,2,981,5,Accessories,South,Tuesday,0,Online,Upi,2479
102499,9366,Mouse,5,4091,81240,India,4,15,2025,3,9335,15,Accessories,East,Tuesday,0,Store,Upi,20440
102500,7294,Laptop,6,4578,81015,Uk,4,15,2025,4,10776,15,Accessories,East,Tuesday,0,Online,Upi,27453
102501,1898,Phone,5,948,29941,Germany,4,15,2025,5,4572,15,Accessories,East,Tuesday,0,Store,Upi,4725
102502,7777,Laptop,1,3822,77856,Usa,4,15,2025,6,9680,0,Accessories,South,Tuesday,0,Store,Cash,3822
102503,1966,Mouse,8,3536,55705,India,4,15,2025,7,8193,5,Accessories,West,Tuesday,0,Online,Upi,28283
102504,1457,Keyboard,3,3556,60272,Germany,4,15,2025,8,11305,15,Electronics,North,Tuesday,1,Store,Card,10653
102505,2037,Keyboard,3,2355,86203,India,4,15,2025,9,6083,0,Electronics,South,Tuesday,0,Online,Card,7065
102506,5138,Mouse,8,1668,24405,Usa,4,15,2025,10,18012,0,Accessories,South,Tuesday,0,Online,Upi,13344
102507,6575,Mouse,2,446,46341,Uk,4,15,2025,11,12933,0,Electronics,South,Tuesday,0,Store,Card,892
102508,4665,Mouse,7,271,36090,India,4,15,2025,12,12722,0,Accessories,North,Tuesday,0,Store,Card,1897
102509,2097,Phone,5,969,60127,Usa,4,15,2025,13,16423,15,Accessories,West,Tuesday,0,Online,Cash,4830
102510,2792,Keyboard,8,2686,24211,Germany,4,15,2025,14,914,5,Electronics,East,Tuesday,0,Online,Cash,21483
102511,8670,Phone,1,791,20759,India,4,15,2025,15,5620,0,Accessories,West,Tuesday,0,Online,Upi,791
102512,9662,Phone,7,3464,72653,Germany,4,15,2025,16,4025,10,Accessories,South,Tuesday,0,Store,Cash,24238
102513,7787,Monitor,3,3136,15037,Usa,4,15,2025,17,12615,5,Accessories,South,Tuesday,1,Store,Cash,9403
102514,1930,Phone,8,1788,47552,Usa,4,15,2025,18,7173,0,Accessories,East,Tuesday,0,Online,Cash,14304
102515,8377,Laptop,4,527,98764,India,4,15,2025,19,14315,15,Accessories,East,Tuesday,1,Store,Card,2093
102516,7227,Phone,1,2635,99900,Usa,4,15,2025,20,18871,10,Accessories,North,Tuesday,0,Online,Card,2625
102517,5734,Keyboard,5,4132,26100,Usa,4,15,2025,21,7715,5,Accessories,West,Tuesday,0,Online,Cash,20655
102518,2289,Monitor,1,2029,93436,Germany,4,15,2025,22,6946,15,Accessories,West,Tuesday,0,Online,Cash,2014
102519,9969,Mouse,3,4052,40199,Uk,4,15,2025,23,10006,0,Electronics,East,Tuesday,0,Online,Card,12156
102520,4983,Laptop,7,1502,27870,Germany,4,16,2025,0,10039,10,Electronics,South,Wednesday,0,Online,Cash,10504
102521,1397,Phone,6,492,55421,Germany,4,16,2025,1,7496,15,Electronics,South,Wednesday,0,Store,Upi,2937
